1523.089	2.290472	0
1526.548	2.290391	0
1530.008	2.290311	0
1533.468	2.290231	0
1536.929	2.290152	0
1540.391	2.290073	0
1543.854	2.289995	0
1547.317	2.289917	0
1550.78	2.28984	0
1554.244	2.289764	0
1557.709	2.289688	0
1561.175	2.289612	0
1564.641	2.289537	0
1568.108	2.289463	0
1571.575	2.289389	0
1575.043	2.289315	0
1578.512	2.289242	0
1581.981	2.28917	0
1585.451	2.289097	0
1588.922	2.289026	0
1592.393	2.288954	0
1595.865	2.288884	0
1599.337	2.288814	0
1602.81	2.288744	0
1606.284	2.288675	0
1609.758	2.288606	0
1613.233	2.288537	0
1616.709	2.288469	0
1620.185	2.288402	0
1623.662	2.288335	0
1627.139	2.288268	0
1630.617	2.288202	0
1634.096	2.288136	0
1637.575	2.28807	0
1641.055	2.288005	0
1644.536	2.287941	0
1648.017	2.287877	0
1651.499	2.287813	0
1654.982	2.28775	0
1658.465	2.287686	0
1661.949	2.287624	0
1665.433	2.287562	0
1668.918	2.2875	0
1672.404	2.287438	0
1675.89	2.287377	0
1679.377	2.287317	0
1682.865	2.287256	0
1686.353	2.287197	0
1689.842	2.287137	0
